[['Portland Trail Blazers', 0.471, 8.0, 12.0, 0.692], ['San Antonio Spurs', 0.5, 16.0, 8.0, 0.765], 0]
[['Milwaukee Bucks', 0.409, 18.0, 12.0, 0.95], ['Denver Nuggets', 0.547, 16.0, 11.0, 0.697], 0]
[['Dallas Mavericks', 0.427, 18.0, 9.0, 0.81], ['Utah Jazz', 0.5, 11.0, 8.0, 0.769], 0]
[['Boston Celtics', 0.382, 20.0, 9.0, 0.714], ['Sacramento Kings', 0.408, 17.0, 16.0, 0.727], 1]
[['Minnesota Timberwolves', 0.407, 22.0, 19.0, 0.686], ['Golden State Warriors', 0.422, 16.0, 13.0, 0.808], 0]
[['Cleveland Cavaliers', 0.364, 12.0, 16.0, 0.688], ['Dallas Mavericks', 0.365, 13.0, 6.0, 0.742], 1]
[['Phoenix Suns', 0.37, 12.0, 14.0, 0.63], ['Los Angeles Clippers', 0.526, 18.0, 3.0, 0.909], 1]
[['Boston Celtics', 0.395, 4.0, 14.0, 0.75], ['Seattle SuperSonics', 0.457, 11.0, 11.0, 0.783], 1]
[['New Orleans Hornets', 0.41, 15.0, 9.0, 0.762], ['Charlotte Bobcats', 0.451, 13.0, 11.0, 0.826], 1]
[['Orlando Magic', 0.457, 16.0, 19.0, 0.821], ['Miami Heat', 0.506, 10.0, 7.0, 0.742], 1]
[['Washington Wizards', 0.439, 9.0, 16.0, 0.935], ['New Jersey Nets', 0.442, 10.0, 17.0, 0.815], 0]
[['Indiana Pacers', 0.469, 15.0, 11.0, 0.679], ['Detroit Pistons', 0.489, 12.0, 17.0, 0.76], 0]
[['Houston Rockets', 0.36, 14.0, 11.0, 0.875], ['Memphis Grizzlies', 0.483, 9.0, 10.0, 0.75], 1]
[['Milwaukee Bucks', 0.436, 19.0, 14.0, 0.879], ['Chicago Bulls', 0.462, 11.0, 11.0, 0.467], 0]
[['Toronto Raptors', 0.319, 19.0, 15.0, 0.714], ['San Antonio Spurs', 0.405, 7.0, 10.0, 0.786], 1]
[['Los Angeles Clippers', 0.347, 9.0, 16.0, 0.84], ['Phoenix Suns', 0.481, 12.0, 6.0, 0.565], 0]
[['Minnesota Timberwolves', 0.463, 13.0, 6.0, 0.8], ['Portland Trail Blazers', 0.494, 12.0, 14.0, 0.724], 0]
[['Philadelphia 76ers', 0.421, 22.0, 14.0, 0.9], ['Sacramento Kings', 0.5, 15.0, 13.0, 0.65], 1]
[['Denver Nuggets', 0.423, 8.0, 19.0, 0.783], ['Golden State Warriors', 0.506, 13.0, 11.0, 0.892], 1]
[['Utah Jazz', 0.456, 12.0, 17.0, 0.733], ['Los Angeles Lakers', 0.544, 15.0, 13.0, 0.634], 0]
[['Atlanta Hawks', 0.417, 15.0, 6.0, 0.742], ['Dallas Mavericks', 0.438, 15.0, 11.0, 0.743], 0]
[['Detroit Pistons', 0.432, 14.0, 10.0, 0.808], ['Indiana Pacers', 0.438, 8.0, 6.0, 0.824], 1]
[['Charlotte Bobcats', 0.45, 12.0, 12.0, 0.714], ['Orlando Magic', 0.473, 17.0, 4.0, 0.81], 0]
[['Miami Heat', 0.394, 19.0, 10.0, 0.6], ['Washington Wizards', 0.522, 14.0, 5.0, 0.727], 0]
[['Cleveland Cavaliers', 0.39, 13.0, 15.0, 0.636], ['New Orleans Hornets', 0.419, 8.0, 10.0, 0.773], 0]
[['Toronto Raptors', 0.37, 15.0, 18.0, 0.529], ['Houston Rockets', 0.395, 15.0, 12.0, 0.895], 0]
[['New Jersey Nets', 0.446, 10.0, 11.0, 0.703], ['Milwaukee Bucks', 0.5, 17.0, 12.0, 0.522], 1]
[['Boston Celtics', 0.463, 11.0, 14.0, 0.769], ['Utah Jazz', 0.548, 12.0, 6.0, 0.684], 1]
[['Minnesota Timberwolves', 0.394, 9.0, 16.0, 0.55], ['Seattle SuperSonics', 0.537, 12.0, 9.0, 0.591], 0]
[['Chicago Bulls', 0.372, 16.0, 22.0, 0.75], ['New York Knicks', 0.5, 14.0, 12.0, 0.72], 1]
[['Philadelphia 76ers', 0.385, 15.0, 12.0, 0.8], ['Portland Trail Blazers', 0.474, 9.0, 8.0, 0.8], 0]
[['Golden State Warriors', 0.345, 24.0, 19.0, 0.786], ['Denver Nuggets', 0.435, 16.0, 8.0, 0.75], 1]
[['Memphis Grizzlies', 0.452, 13.0, 7.0, 0.586], ['San Antonio Spurs', 0.513, 12.0, 10.0, 0.815], 0]
[['Phoenix Suns', 0.432, 12.0, 13.0, 0.84], ['Sacramento Kings', 0.458, 9.0, 18.0, 0.692], 1]
[['Boston Celtics', 0.354, 16.0, 10.0, 0.765], ['Los Angeles Lakers', 0.463, 16.0, 10.0, 0.744], 1]
[['Indiana Pacers', 0.42, 10.0, 11.0, 0.725], ['Charlotte Bobcats', 0.455, 23.0, 12.0, 0.867], 0]
[['Orlando Magic', 0.433, 12.0, 17.0, 0.833], ['Chicago Bulls', 0.494, 12.0, 10.0, 0.731], 1]
[['Milwaukee Bucks', 0.361, 21.0, 16.0, 0.577], ['Detroit Pistons', 0.584, 12.0, 7.0, 0.762], 0]
[['Golden State Warriors', 0.429, 23.0, 9.0, 0.793], ['Houston Rockets', 0.46, 21.0, 15.0, 0.857], 1]
[['Toronto Raptors', 0.434, 11.0, 12.0, 0.75], ['New Orleans Hornets', 0.514, 11.0, 3.0, 0.87], 1]
[['Portland Trail Blazers', 0.484, 13.0, 6.0, 0.767], ['Utah Jazz', 0.512, 10.0, 13.0, 0.741], 0]
[['Minnesota Timberwolves', 0.402, 15.0, 16.0, 0.625], ['Los Angeles Clippers', 0.452, 13.0, 7.0, 0.781], 0]
[['Philadelphia 76ers', 0.425, 13.0, 16.0, 0.818], ['Seattle SuperSonics', 0.493, 13.0, 6.0, 0.694], 1]
[['Chicago Bulls', 0.449, 13.0, 9.0, 0.714], ['Charlotte Bobcats', 0.494, 9.0, 17.0, 0.667], 1]
[['Atlanta Hawks', 0.408, 9.0, 12.0, 0.794], ['Cleveland Cavaliers', 0.506, 13.0, 12.0, 0.739], 0]
[['Memphis Grizzlies', 0.308, 17.0, 19.0, 0.733], ['Indiana Pacers', 0.462, 17.0, 7.0, 0.632], 1]
[['New Jersey Nets', 0.438, 11.0, 9.0, 0.69], ['Orlando Magic', 0.468, 13.0, 9.0, 0.714], 1]
[['Detroit Pistons', 0.448, 14.0, 8.0, 0.875], ['Washington Wizards', 0.487, 13.0, 11.0, 0.808], 1]
[['Houston Rockets', 0.422, 13.0, 13.0, 0.783], ['Boston Celtics', 0.532, 12.0, 7.0, 0.579], 0]
[['Milwaukee Bucks', 0.514, 16.0, 5.0, 0.619], ['Miami Heat', 0.521, 20.0, 11.0, 0.704], 1]
[['Sacramento Kings', 0.436, 17.0, 11.0, 0.814], ['New York Knicks', 0.438, 21.0, 10.0, 0.647], 1]
[['Portland Trail Blazers', 0.35, 8.0, 15.0, 0.8], ['Minnesota Timberwolves', 0.39, 4.0, 9.0, 0.815], 1]
[['Golden State Warriors', 0.418, 10.0, 11.0, 0.719], ['Dallas Mavericks', 0.538, 10.0, 11.0, 0.844], 0]
[['Philadelphia 76ers', 0.482, 15.0, 15.0, 0.71], ['Utah Jazz', 0.533, 10.0, 7.0, 0.852], 0]
[['New Orleans Hornets', 0.416, 9.0, 7.0, 0.926], ['Los Angeles Clippers', 0.44, 8.0, 2.0, 0.667], 1]
[['Portland Trail Blazers', 0.413, 11.0, 18.0, 0.826], ['Chicago Bulls', 0.438, 10.0, 14.0, 0.87], 1]
[['San Antonio Spurs', 0.37, 8.0, 5.0, 0.63], ['Denver Nuggets', 0.4, 13.0, 10.0, 0.765], 0]
[['Seattle SuperSonics', 0.388, 9.0, 18.0, 0.778], ['Phoenix Suns', 0.444, 11.0, 10.0, 0.686], 0]
[['Atlanta Hawks', 0.427, 17.0, 7.0, 0.813], ['Indiana Pacers', 0.477, 16.0, 14.0, 0.643], 0]
[['Houston Rockets', 0.447, 14.0, 8.0, 0.76], ['Orlando Magic', 0.474, 20.0, 12.0, 0.895], 1]
[['Detroit Pistons', 0.413, 4.0, 9.0, 0.636], ['Toronto Raptors', 0.506, 7.0, 7.0, 0.833], 1]
[['Memphis Grizzlies', 0.429, 11.0, 9.0, 0.762], ['Boston Celtics', 0.462, 14.0, 7.0, 0.88], 0]
[['Sacramento Kings', 0.385, 7.0, 19.0, 0.71], ['Cleveland Cavaliers', 0.553, 21.0, 9.0, 0.5], 0]
[['Charlotte Bobcats', 0.438, 12.0, 10.0, 0.679], ['New Jersey Nets', 0.468, 21.0, 7.0, 0.818], 0]
[['Denver Nuggets', 0.449, 12.0, 14.0, 0.69], ['Minnesota Timberwolves', 0.543, 10.0, 9.0, 0.743], 1]
[['Washington Wizards', 0.385, 16.0, 14.0, 0.7], ['Milwaukee Bucks', 0.554, 14.0, 7.0, 0.813], 1]
[['New York Knicks', 0.424, 6.0, 13.0, 0.737], ['San Antonio Spurs', 0.493, 16.0, 9.0, 0.944], 0]
[['Miami Heat', 0.44, 12.0, 5.0, 0.741], ['Dallas Mavericks', 0.486, 14.0, 5.0, 0.68], 0]
[['New Orleans Hornets', 0.483, 10.0, 14.0, 0.783], ['Golden State Warriors', 0.532, 13.0, 9.0, 0.556], 1]
[['Philadelphia 76ers', 0.424, 13.0, 15.0, 0.571], ['Los Angeles Lakers', 0.662, 21.0, 6.0, 0.867], 0]
[['New Jersey Nets', 0.481, 17.0, 10.0, 0.652], ['Atlanta Hawks', 0.488, 21.0, 14.0, 0.697], 1]
[['Boston Celtics', 0.392, 6.0, 10.0, 0.696], ['Detroit Pistons', 0.419, 13.0, 15.0, 0.788], 1]
[['Sacramento Kings', 0.361, 15.0, 18.0, 0.722], ['Chicago Bulls', 0.446, 18.0, 8.0, 0.821], 0]
[['New York Knicks', 0.449, 18.0, 16.0, 0.7], ['Houston Rockets', 0.532, 14.0, 7.0, 0.813], 0]
[['New Orleans Hornets', 0.495, 7.0, 15.0, 0.765], ['Phoenix Suns', 0.532, 13.0, 8.0, 0.828], 1]
[['Utah Jazz', 0.474, 17.0, 9.0, 0.619], ['Portland Trail Blazers', 0.507, 14.0, 10.0, 0.871], 0]
[['Cleveland Cavaliers', 0.412, 12.0, 20.0, 0.667], ['Toronto Raptors', 0.493, 8.0, 5.0, 0.625], 1]
[['Seattle SuperSonics', 0.381, 19.0, 16.0, 0.727], ['Washington Wizards', 0.483, 11.0, 10.0, 0.792], 0]
[['San Antonio Spurs', 0.405, 11.0, 15.0, 0.694], ['Los Angeles Clippers', 0.456, 11.0, 8.0, 0.667], 1]
[['Dallas Mavericks', 0.409, 15.0, 6.0, 0.704], ['Minnesota Timberwolves', 0.463, 9.0, 15.0, 0.792], 1]
[['Miami Heat', 0.455, 13.0, 12.0, 0.462], ['Memphis Grizzlies', 0.473, 15.0, 10.0, 0.813], 0]
[['Milwaukee Bucks', 0.45, 9.0, 14.0, 0.76], ['Charlotte Bobcats', 0.471, 18.0, 9.0, 0.783], 1]
[['Philadelphia 76ers', 0.411, 17.0, 20.0, 0.609], ['Denver Nuggets', 0.473, 15.0, 15.0, 0.833], 0]
[['Indiana Pacers', 0.416, 22.0, 13.0, 0.647], ['Los Angeles Lakers', 0.462, 19.0, 5.0, 0.789], 0]
[['Denver Nuggets', 0.427, 9.0, 23.0, 0.725], ['Phoenix Suns', 0.538, 10.0, 12.0, 0.944], 0]
[['San Antonio Spurs', 0.451, 13.0, 14.0, 0.853], ['Golden State Warriors', 0.516, 10.0, 10.0, 0.88], 0]
[['New Jersey Nets', 0.461, 10.0, 7.0, 0.632], ['Charlotte Bobcats', 0.587, 12.0, 8.0, 0.727], 0]
[['Seattle SuperSonics', 0.4, 12.0, 10.0, 0.833], ['Cleveland Cavaliers', 0.405, 23.0, 8.0, 0.75], 0]
[['Milwaukee Bucks', 0.4, 17.0, 18.0, 0.76], ['Philadelphia 76ers', 0.434, 16.0, 9.0, 0.833], 1]
[['Houston Rockets', 0.411, 15.0, 8.0, 0.783], ['Washington Wizards', 0.478, 21.0, 13.0, 0.826], 1]
[['Los Angeles Lakers', 0.441, 20.0, 18.0, 0.765], ['Memphis Grizzlies', 0.527, 14.0, 8.0, 0.778], 1]
[['Miami Heat', 0.485, 18.0, 9.0, 0.714], ['Minnesota Timberwolves', 0.488, 12.0, 16.0, 0.769], 0]
[['New York Knicks', 0.442, 8.0, 19.0, 0.786], ['Chicago Bulls', 0.506, 11.0, 10.0, 0.731], 1]
[['Indiana Pacers', 0.43, 25.0, 7.0, 0.615], ['Utah Jazz', 0.476, 17.0, 6.0, 0.794], 0]
[['Orlando Magic', 0.453, 19.0, 12.0, 0.88], ['Sacramento Kings', 0.5, 17.0, 12.0, 0.833], 0]
[['Cleveland Cavaliers', 0.364, 17.0, 20.0, 0.684], ['Atlanta Hawks', 0.458, 17.0, 14.0, 0.706], 0]
[['Philadelphia 76ers', 0.437, 14.0, 17.0, 0.81], ['Toronto Raptors', 0.551, 13.0, 6.0, 0.875], 0]
[['Charlotte Bobcats', 0.417, 17.0, 10.0, 0.792], ['Boston Celtics', 0.488, 11.0, 9.0, 0.722], 1]
[['Seattle SuperSonics', 0.405, 17.0, 15.0, 0.81], ['New Jersey Nets', 0.475, 15.0, 10.0, 0.682], 0]
[['Houston Rockets', 0.444, 15.0, 13.0, 0.65], ['New York Knicks', 0.5, 11.0, 10.0, 0.667], 1]
[['Miami Heat', 0.4, 15.0, 12.0, 0.778], ['Milwaukee Bucks', 0.442, 14.0, 7.0, 0.75], 0]
[['Los Angeles Lakers', 0.369, 12.0, 16.0, 0.708], ['New Orleans Hornets', 0.549, 8.0, 8.0, 0.714], 1]
[['Detroit Pistons', 0.4, 8.0, 14.0, 0.8], ['Dallas Mavericks', 0.568, 13.0, 7.0, 0.727], 0]
[['Indiana Pacers', 0.446, 14.0, 10.0, 0.786], ['Phoenix Suns', 0.455, 14.0, 17.0, 0.706], 0]
[['Golden State Warriors', 0.393, 15.0, 14.0, 0.813], ['Portland Trail Blazers', 0.46, 16.0, 12.0, 0.889], 0]
[['Orlando Magic', 0.468, 13.0, 6.0, 0.861], ['Los Angeles Clippers', 0.488, 14.0, 7.0, 0.774], 1]
[['Detroit Pistons', 0.433, 15.0, 7.0, 0.783], ['San Antonio Spurs', 0.468, 9.0, 7.0, 0.789], 1]
[['Memphis Grizzlies', 0.483, 12.0, 14.0, 0.893], ['Sacramento Kings', 0.514, 15.0, 4.0, 0.75], 0]
[['Phoenix Suns', 0.361, 10.0, 10.0, 0.727], ['Utah Jazz', 0.473, 11.0, 17.0, 0.667], 0]
[['Chicago Bulls', 0.42, 15.0, 19.0, 0.703], ['Philadelphia 76ers', 0.451, 15.0, 17.0, 0.68], 1]
[['Washington Wizards', 0.416, 8.0, 16.0, 0.917], ['Atlanta Hawks', 0.466, 10.0, 14.0, 0.545], 1]
[['Charlotte Bobcats', 0.408, 15.0, 14.0, 0.583], ['Cleveland Cavaliers', 0.455, 22.0, 15.0, 0.742], 0]
[['Boston Celtics', 0.365, 15.0, 19.0, 0.375], ['New Jersey Nets', 0.479, 15.0, 5.0, 0.619], 1]
[['Toronto Raptors', 0.468, 12.0, 11.0, 0.84], ['New York Knicks', 0.507, 14.0, 6.0, 0.545], 1]
[['Miami Heat', 0.474, 13.0, 5.0, 0.778], ['New Orleans Hornets', 0.61, 11.0, 6.0, 0.583], 0]
[['Minnesota Timberwolves', 0.436, 11.0, 7.0, 0.636], ['Houston Rockets', 0.537, 13.0, 13.0, 0.708], 0]
[['Orlando Magic', 0.464, 13.0, 8.0, 0.714], ['Denver Nuggets', 0.472, 10.0, 11.0, 0.71], 0]
[['Memphis Grizzlies', 0.455, 17.0, 11.0, 0.667], ['Golden State Warriors', 0.516, 15.0, 10.0, 0.75], 0]
[['Milwaukee Bucks', 0.458, 13.0, 17.0, 0.667], ['Los Angeles Lakers', 0.477, 14.0, 9.0, 0.833], 0]
[['Dallas Mavericks', 0.354, 13.0, 9.0, 0.688], ['Seattle SuperSonics', 0.41, 11.0, 15.0, 0.905], 1]
[['Detroit Pistons', 0.388, 12.0, 17.0, 0.952], ['Charlotte Bobcats', 0.475, 16.0, 13.0, 0.656], 1]
[['Boston Celtics', 0.368, 18.0, 20.0, 0.9], ['Washington Wizards', 0.413, 19.0, 7.0, 0.739], 0]
[['Minnesota Timberwolves', 0.486, 19.0, 10.0, 0.923], ['San Antonio Spurs', 0.507, 17.0, 12.0, 0.629], 0]
[['Milwaukee Bucks', 0.558, 9.0, 7.0, 0.636], ['Phoenix Suns', 0.57, 8.0, 9.0, 0.84], 0]
[['Orlando Magic', 0.464, 11.0, 13.0, 0.732], ['Utah Jazz', 0.534, 14.0, 6.0, 0.857], 0]
[['Indiana Pacers', 0.475, 17.0, 10.0, 0.828], ['Sacramento Kings', 0.5, 23.0, 8.0, 0.96], 1]
[['Dallas Mavericks', 0.452, 10.0, 11.0, 0.793], ['Los Angeles Clippers', 0.522, 9.0, 4.0, 0.741], 1]
[['Portland Trail Blazers', 0.411, 9.0, 16.0, 0.929], ['Toronto Raptors', 0.484, 8.0, 7.0, 0.783], 0]
[['Chicago Bulls', 0.345, 10.0, 14.0, 0.75], ['Atlanta Hawks', 0.464, 16.0, 17.0, 0.88], 0]
[['New Orleans Hornets', 0.424, 11.0, 11.0, 0.909], ['Houston Rockets', 0.425, 16.0, 8.0, 0.727], 1]
[['Detroit Pistons', 0.307, 11.0, 12.0, 0.773], ['New York Knicks', 0.472, 6.0, 7.0, 0.593], 0]
[['Indiana Pacers', 0.418, 14.0, 16.0, 0.571], ['Golden State Warriors', 0.481, 23.0, 4.0, 0.792], 0]
[['Memphis Grizzlies', 0.427, 14.0, 16.0, 0.636], ['Los Angeles Lakers', 0.434, 11.0, 10.0, 0.714], 0]
[['Denver Nuggets', 0.483, 12.0, 12.0, 0.758], ['Charlotte Bobcats', 0.494, 12.0, 17.0, 0.686], 0]
[['Washington Wizards', 0.386, 15.0, 9.0, 0.9], ['Boston Celtics', 0.419, 14.0, 11.0, 0.727], 1]
[['Portland Trail Blazers', 0.338, 9.0, 15.0, 0.773], ['New Jersey Nets', 0.529, 13.0, 9.0, 0.842], 1]
[['Philadelphia 76ers', 0.382, 10.0, 9.0, 0.724], ['San Antonio Spurs', 0.395, 10.0, 13.0, 0.818], 0]
[['Milwaukee Bucks', 0.459, 21.0, 7.0, 0.778], ['Utah Jazz', 0.493, 18.0, 7.0, 0.698], 0]
[['Dallas Mavericks', 0.506, 9.0, 12.0, 0.788], ['Sacramento Kings', 0.571, 19.0, 10.0, 0.808], 0]
[['Los Angeles Lakers', 0.461, 8.0, 9.0, 0.786], ['Seattle SuperSonics', 0.481, 12.0, 14.0, 0.696], 1]
[['Denver Nuggets', 0.4, 17.0, 20.0, 0.692], ['Atlanta Hawks', 0.519, 13.0, 8.0, 0.8], 0]
[['Chicago Bulls', 0.457, 14.0, 10.0, 0.818], ['Orlando Magic', 0.474, 13.0, 12.0, 0.526], 0]
[['Toronto Raptors', 0.443, 14.0, 12.0, 0.882], ['Detroit Pistons', 0.5, 9.0, 6.0, 0.826], 0]
[['Washington Wizards', 0.395, 8.0, 15.0, 0.69], ['New York Knicks', 0.512, 9.0, 12.0, 0.714], 0]
[['Cleveland Cavaliers', 0.533, 14.0, 13.0, 0.667], ['Memphis Grizzlies', 0.544, 16.0, 7.0, 0.611], 1]
[['Golden State Warriors', 0.444, 11.0, 6.0, 0.767], ['Minnesota Timberwolves', 0.446, 19.0, 16.0, 0.692], 1]
[['Philadelphia 76ers', 0.488, 17.0, 13.0, 0.84], ['Houston Rockets', 0.488, 9.0, 12.0, 0.743], 1]
[['Phoenix Suns', 0.407, 14.0, 8.0, 0.786], ['Los Angeles Clippers', 0.525, 19.0, 11.0, 0.813], 0]
[['Orlando Magic', 0.402, 10.0, 13.0, 0.875], ['Charlotte Bobcats', 0.432, 18.0, 14.0, 0.708], 0]
[['Golden State Warriors', 0.429, 11.0, 10.0, 0.757], ['Indiana Pacers', 0.463, 24.0, 13.0, 0.947], 0]
[['Chicago Bulls', 0.468, 17.0, 12.0, 0.741], ['Miami Heat', 0.573, 9.0, 10.0, 0.793], 1]
[['Sacramento Kings', 0.466, 20.0, 6.0, 0.733], ['Toronto Raptors', 0.524, 14.0, 12.0, 0.864], 0]
[['Portland Trail Blazers', 0.436, 8.0, 13.0, 0.658], ['Boston Celtics', 0.464, 19.0, 6.0, 0.708], 0]
[['New York Knicks', 0.47, 16.0, 19.0, 0.645], ['New Jersey Nets', 0.48, 16.0, 11.0, 0.857], 1]
[['Atlanta Hawks', 0.365, 14.0, 10.0, 0.8], ['Milwaukee Bucks', 0.379, 10.0, 18.0, 0.696], 0]
[['Seattle SuperSonics', 0.43, 15.0, 8.0, 0.857], ['New Orleans Hornets', 0.516, 12.0, 13.0, 0.714], 0]
[['Cleveland Cavaliers', 0.434, 15.0, 11.0, 0.696], ['San Antonio Spurs', 0.455, 13.0, 15.0, 0.727], 1]
[['Utah Jazz', 0.446, 12.0, 16.0, 0.825], ['Denver Nuggets', 0.446, 18.0, 12.0, 0.72], 0]
[['Phoenix Suns', 0.379, 21.0, 23.0, 0.64], ['Los Angeles Lakers', 0.519, 23.0, 9.0, 0.813], 1]
[['Portland Trail Blazers', 0.4, 11.0, 12.0, 0.833], ['Miami Heat', 0.446, 12.0, 11.0, 0.806], 1]
[['Atlanta Hawks', 0.413, 13.0, 9.0, 0.667], ['Toronto Raptors', 0.478, 7.0, 4.0, 0.769], 0]
[['New York Knicks', 0.43, 14.0, 10.0, 0.815], ['Washington Wizards', 0.568, 18.0, 8.0, 0.933], 0]
[['Philadelphia 76ers', 0.453, 23.0, 18.0, 0.576], ['Boston Celtics', 0.589, 16.0, 10.0, 0.762], 0]
[['Sacramento Kings', 0.42, 10.0, 17.0, 0.633], ['Detroit Pistons', 0.507, 12.0, 5.0, 0.808], 1]
[['Seattle SuperSonics', 0.434, 11.0, 15.0, 0.588], ['Memphis Grizzlies', 0.52, 13.0, 15.0, 0.538], 0]
[['Charlotte Bobcats', 0.42, 11.0, 13.0, 0.857], ['New Orleans Hornets', 0.603, 10.0, 6.0, 0.647], 0]
[['Minnesota Timberwolves', 0.429, 9.0, 15.0, 0.6], ['Phoenix Suns', 0.543, 7.0, 3.0, 0.8], 0]
[['Los Angeles Clippers', 0.458, 14.0, 6.0, 0.769], ['Utah Jazz', 0.518, 10.0, 12.0, 0.857], 0]
[['Golden State Warriors', 0.461, 14.0, 15.0, 0.813], ['Chicago Bulls', 0.5, 18.0, 12.0, 0.611], 1]
[['Memphis Grizzlies', 0.4, 14.0, 10.0, 0.9], ['Charlotte Bobcats', 0.5, 12.0, 10.0, 0.8], 0]
[['Sacramento Kings', 0.426, 15.0, 13.0, 0.727], ['Indiana Pacers', 0.463, 22.0, 6.0, 0.929], 1]
[['Portland Trail Blazers', 0.418, 6.0, 12.0, 0.818], ['Orlando Magic', 0.5, 11.0, 12.0, 0.565], 0]
[['Toronto Raptors', 0.475, 13.0, 11.0, 0.833], ['Philadelphia 76ers', 0.478, 16.0, 6.0, 0.808], 0]
[['New York Knicks', 0.392, 15.0, 8.0, 0.8], ['Miami Heat', 0.402, 11.0, 10.0, 0.792], 1]
[['Detroit Pistons', 0.406, 14.0, 8.0, 0.655], ['Chicago Bulls', 0.423, 9.0, 9.0, 0.889], 0]
[['San Antonio Spurs', 0.386, 7.0, 16.0, 0.6], ['Houston Rockets', 0.451, 12.0, 7.0, 0.579], 0]
[['Golden State Warriors', 0.48, 19.0, 8.0, 0.88], ['Milwaukee Bucks', 0.544, 16.0, 8.0, 0.92], 1]
[['Seattle SuperSonics', 0.443, 16.0, 9.0, 0.862], ['Dallas Mavericks', 0.517, 14.0, 13.0, 0.611], 0]
[['Minnesota Timberwolves', 0.429, 16.0, 17.0, 0.814], ['Denver Nuggets', 0.531, 17.0, 9.0, 0.8], 0]
[['New Jersey Nets', 0.413, 17.0, 20.0, 0.765], ['Los Angeles Clippers', 0.483, 10.0, 10.0, 0.829], 0]
[['New Jersey Nets', 0.458, 16.0, 5.0, 0.815], ['Phoenix Suns', 0.479, 10.0, 17.0, 0.75], 0]
[['San Antonio Spurs', 0.469, 12.0, 8.0, 0.727], ['Charlotte Bobcats', 0.487, 11.0, 12.0, 0.722], 1]
[['Boston Celtics', 0.432, 16.0, 9.0, 0.848], ['New York Knicks', 0.547, 15.0, 11.0, 0.793], 1]
[['Dallas Mavericks', 0.413, 16.0, 11.0, 0.895], ['Washington Wizards', 0.453, 7.0, 11.0, 0.813], 0]
[['Portland Trail Blazers', 0.432, 11.0, 14.0, 0.833], ['Atlanta Hawks', 0.467, 8.0, 14.0, 0.773], 1]
[['Indiana Pacers', 0.443, 14.0, 16.0, 0.618], ['Philadelphia 76ers', 0.519, 18.0, 8.0, 0.7], 1]
[['Seattle SuperSonics', 0.424, 15.0, 13.0, 0.571], ['Houston Rockets', 0.425, 10.0, 14.0, 0.677], 0]
[['Utah Jazz', 0.486, 20.0, 7.0, 0.667], ['Los Angeles Clippers', 0.57, 19.0, 9.0, 0.737], 1]
[['Milwaukee Bucks', 0.436, 10.0, 12.0, 0.8], ['New Orleans Hornets', 0.471, 6.0, 17.0, 0.68], 0]
[['Minnesota Timberwolves', 0.435, 11.0, 13.0, 0.727], ['Golden State Warriors', 0.506, 15.0, 7.0, 0.69], 1]
[['Chicago Bulls', 0.365, 10.0, 19.0, 0.786], ['Memphis Grizzlies', 0.521, 15.0, 9.0, 0.786], 0]
[['Detroit Pistons', 0.438, 11.0, 11.0, 0.767], ['Orlando Magic', 0.508, 12.0, 5.0, 0.757], 0]
[['Cleveland Cavaliers', 0.446, 13.0, 11.0, 0.75], ['Miami Heat', 0.465, 14.0, 14.0, 0.765], 1]
[['Denver Nuggets', 0.448, 16.0, 12.0, 0.727], ['Los Angeles Lakers', 0.476, 12.0, 11.0, 0.735], 0]
[['Phoenix Suns', 0.464, 15.0, 15.0, 0.885], ['Milwaukee Bucks', 0.494, 14.0, 9.0, 0.92], 1]
[['New Jersey Nets', 0.45, 14.0, 10.0, 0.583], ['Sacramento Kings', 0.575, 12.0, 9.0, 0.875], 0]
[['Dallas Mavericks', 0.444, 9.0, 11.0, 0.833], ['Charlotte Bobcats', 0.476, 6.0, 10.0, 0.84], 1]
[['Washington Wizards', 0.39, 9.0, 9.0, 0.7], ['Cleveland Cavaliers', 0.56, 5.0, 13.0, 0.833], 0]
[['Detroit Pistons', 0.434, 18.0, 19.0, 0.615], ['Philadelphia 76ers', 0.451, 9.0, 12.0, 0.708], 1]
[['Toronto Raptors', 0.494, 12.0, 16.0, 0.773], ['Boston Celtics', 0.58, 18.0, 4.0, 1.0], 1]
[['Orlando Magic', 0.435, 15.0, 12.0, 0.655], ['Memphis Grizzlies', 0.547, 6.0, 5.0, 0.75], 1]
[['Phoenix Suns', 0.5, 10.0, 22.0, 0.647], ['Minnesota Timberwolves', 0.56, 16.0, 3.0, 1.0], 0]
[['Portland Trail Blazers', 0.395, 8.0, 12.0, 0.684], ['New Orleans Hornets', 0.468, 8.0, 12.0, 0.731], 0]
[['Indiana Pacers', 0.386, 18.0, 9.0, 0.88], ['Chicago Bulls', 0.476, 12.0, 10.0, 0.733], 0]
[['Atlanta Hawks', 0.392, 15.0, 15.0, 0.731], ['Denver Nuggets', 0.442, 17.0, 6.0, 0.85], 0]
[['Los Angeles Lakers', 0.467, 22.0, 12.0, 0.762], ['San Antonio Spurs', 0.471, 7.0, 9.0, 0.667], 0]
[['Houston Rockets', 0.466, 7.0, 11.0, 0.615], ['Seattle SuperSonics', 0.519, 9.0, 8.0, 0.815], 1]
[['Sacramento Kings', 0.419, 21.0, 13.0, 0.515], ['Los Angeles Clippers', 0.471, 13.0, 15.0, 0.862], 0]
